User-ID,ISBN,Book-Rating
37950,0440211727,7
37950,0440241537,7
37950,0385505833,9
37950,038550120X,8
37950,0440224624,9
37950,0671793489,8
37950,0375725784,7
37950,0060934417,9
37950,014025448X,7
37950,0140244824,10
37950,080410753X,10
37950,0375506039,8
37950,0060096195,9
37950,0441569595,9
37950,0425172546,7
37950,0425147622,7
37950,0425143325,9
37950,0425162443,7
37950,0425167313,8
37950,0425182878,9
37950,0425182908,7
37950,0425192725,7
37950,0425154092,8
37950,0399150897,5
37950,042516098X,6
37950,0425163407,8
37950,0425158616,6
37950,0425169863,7
37950,0553579606,8
37950,059035342X,10
37950,0439139600,8
37950,0439136350,8
37950,0439136369,9
37950,043935806X,8
37950,043936213X,8
37950,0590353403,10
37950,0439064864,8
37950,0439139597,9
37950,0440212561,7
37950,0440236673,9
37950,0440234743,7
37950,0440224764,10
37950,044023722X,8
37950,0440213525,7
37950,0440241073,8
37950,0385511612,10
37950,0440211263,9
37950,0440221595,8
37950,0440222656,8
37950,0440226104,10
37950,0440226430,7
37950,0440235162,8
37950,0440223202,6
37950,0671001795,8
37950,0380730138,9
37950,0345378490,8
37950,0743203631,9
37950,0553375407,8
37950,0385479565,8
37950,038542017X,8
37950,0061009059,8
37950,055356451X,8
37950,0062502182,7
37950,0441172717,7
37950,0316693200,9
37950,0316602906,10
37950,0316969680,9
37950,0345353145,10
37950,0671027360,10
37950,0316693006,7
37950,0385504209,9
37950,0553271636,9
37950,0671027387,9
37950,0316666009,10
37950,0316899984,9
37950,0446612545,8
37950,0446604801,8
37950,0446606189,8
37950,0316693235,8
37950,0446611085,6
37950,0446610038,7
37950,0446607657,8
37950,0446612790,8
37950,0446608815,7
37950,0446611212,7
37950,0446605484,7
37950,0446601241,6
37950,0743211383,8
37950,0684867621,10
37950,0451160525,8
37950,0451183665,8
37950,0451184963,8
37950,0451169530,7
37950,0451156609,8
37950,0671024248,8
37950,0743436210,9
37950,0671041789,7
37950,0451202341,8
37950,0515133973,6
37950,0451203771,8
37950,0515126772,10
37950,1400032717,7
37950,0451524934,8
37950,0553296981,9
37950,0553279556,6
37950,0553280368,9
37950,0553279912,7
37950,0553260111,9
37950,0553277472,7
37950,0553250426,7
37950,0609610597,7
37950,0449219461,9
37950,0449221512,10
37950,0449219364,9
37950,0449221482,9
37950,0399149155,6
37950,0515132187,8
37950,1573229326,7
37950,0553268880,6
37950,0446611867,8
37950,0385503822,8
37950,0553275976,7
37950,0553582135,7
37950,0553582747,8
37950,0553580221,10
37950,0671004107,8
37950,0060938455,8
37950,0743211375,10
37950,0671004530,9
37950,0743457358,10
37950,0671042262,9
37950,0743411250,10
37950,0671014196,8
37950,0671011367,10
37950,0743467523,9
37950,0743206045,5
37950,0671004573,9
37950,0671867156,5
37950,0671867113,7
37950,067102423X,9
37950,044651652X,8
37950,0812550706,8
37950,0156628708,8
37950,0060916508,4
37950,0345361792,8
37950,0385265700,9
37950,0671727796,10
37950,1592400876,3
37950,0515135062,3
37950,0380718332,8
37950,1558745157,8
37950,1558743669,7
37950,1558744150,9
37950,0767900383,7
37950,068484477X,8
37950,0060928336,6
37950,0786881852,7
37950,0385484518,7
40889,0440221471,10
40889,0060930535,7
40889,0060977493,8
40889,038079487X,8
40889,0060934417,9
40889,0060958022,9
40889,0671004107,5
40889,0060173289,7
40889,0060502258,7
40889,0060976845,8
40889,038529929X,9
40889,0553273914,10
40889,0345313860,9
40889,0553280341,8
40889,0345350499,9
40889,0345342968,8
40889,0345348036,9
40889,0345413350,7
40889,0345339703,8
40889,0345339738,7
40889,0345339711,9
40889,0345353145,10
40889,0345378482,8
40889,0345413903,8
40889,034540288X,6
40889,0345380371,7
40889,0140177396,9
40889,0345444884,7
40889,0345391055,8
40889,0385424728,6
40889,0345361792,6
40889,034536676X,8
40889,0670892963,6
40889,080411868X,9
40889,0140293248,9
40889,0446608955,8
40889,0515128546,8
40889,0345443284,8
40889,038549081X,7
40889,038572179X,7
40889,0385486804,8
40889,0061009059,7
40889,0062502182,9
40889,0553375407,7
40889,0385492081,8
40889,055356451X,10
40889,0385722206,7
40889,0385479565,9
40889,0786881852,6
40889,0385497466,8
40889,0385511612,10
40889,0385510438,10
40889,0385505833,8
40889,038550120X,9
40889,0385504209,9
40889,068484477X,9
40889,0385472951,9
40889,0375727132,8
40889,0380813815,9
40889,0440241537,10
40889,0385336179,7
40889,1400034779,8
40889,0440224624,7
40889,0440226430,10
40889,0440235162,7
40889,0440223202,7
40889,0440214041,8
40889,0440234743,8
40889,044021145X,7
40889,044023722X,9
40889,0440241073,6
40889,0440213525,9
40889,0440224675,7
40889,0385490992,8
40889,0345424719,8
40889,0440211727,8
40889,044022165X,8
40889,038533334X,6
40889,0671041789,7
40889,0440215625,8
40889,0671027344,6
40889,0375502238,7
40889,0440206154,8
40889,0440235596,8
40889,0446611212,7
40889,0446610038,7
40889,0446606324,6
40889,0446605484,6
40889,0446610399,6
40889,0446531332,8
40889,0446607657,7
40889,0446520802,7
40889,0446605239,6
40889,0446612545,6
40889,034541389X,6
40889,0446606189,8
40889,051513287X,8
40889,0446679593,8
40889,1592400876,8
40889,0515136530,9
40889,0515132020,9
40889,0515131229,8
40889,0515132187,8
40889,0515133973,9
40889,0345439104,6
40889,0553280414,8
40889,0441003257,7
40889,1573225517,6
40889,0553582127,6
40889,0553275976,7
40889,0553582135,7
40889,0553260111,9
40889,0060987103,8
40889,0553572997,9
40889,0553268880,7
40889,006101351X,8
40889,0553280368,7
40889,0375706771,8
40889,0689817851,6
40889,0671011367,9
40889,0060929871,8
40889,0743412028,8
40889,0743211383,9
40889,0684867621,8
40889,0743211375,8
40889,074343627X,8
40889,067102423X,9
40889,0743467523,7
40889,0743457358,8
40889,0743436210,7
40889,0671042858,7
40889,0671727796,8
40889,0671042262,9
40889,0743411250,8
40889,0743206045,7
40889,0671793489,8
40889,0671004573,10
40889,0671867156,9
40889,0671004530,8
40889,0671758896,8
40889,0375702709,7
40889,037570504X,9
40889,0375725784,7
40889,0679751521,8
40889,0375703861,8
40889,0679731148,8
40889,067976402X,7
40889,0375726403,10
40889,140003065X,6
40889,0375707972,9
40889,0671027387,8
40889,0743237188,7
40889,0066214122,6
40889,0380977788,6
40889,0380789035,7
40889,0151008116,7
40889,0671028375,6
40889,0312422156,9
40889,0786885688,9
40889,0385512104,8
40889,038550926X,10
40889,014025448X,6
40889,0440222656,8
40889,0684874350,6
40889,0671001795,8
40889,0440221595,8
40889,0894805770,6
40889,0446364193,7
40889,0380718332,7
40889,0804111359,6
40889,034538475X,8
40889,0553296981,6
40889,1558743669,9
40889,1558744630,8
40889,1558744150,7
40889,0767900383,8
43246,0060976845,9
43246,0385505833,8
43246,0060938455,9
43246,0060932759,8
43246,0060199652,10
43246,0061097314,6
43246,0060175400,9
43246,0060915544,7
43246,0060922532,8
43246,0060930535,8
43246,0060921145,7
43246,014023313X,7
43246,0767902521,7
43246,0142001430,8
43246,014029628X,7
43246,0345424719,7
43246,0446607711,9
43246,0140177396,8
43246,0141000198,7
43246,0670892963,8
43246,0670880728,7
43246,0140298479,7
43246,0142001805,7
43246,0142004235,8
43246,0060987529,8
43246,0060958022,8
43246,0552998486,10
43246,0140293248,8
43246,0385424728,9
43246,0385490992,9
43246,0515135062,8
43246,0449907481,8
43246,0449003795,8
43246,0385265700,8
43246,0553284789,6
43246,0671727796,8
43246,0345361792,8
43246,0156027321,7
43246,0312278586,10
43246,0312971346,10
43246,0312983867,9
43246,0312980159,8
43246,0312966091,8
43246,031298328X,7
43246,0312265867,8
43246,0312983271,7
43246,0312306326,8
43246,0743211375,8
43246,0385335830,9
43246,0671028375,7
43246,0151008116,8
43246,0380789035,8
43246,0060392452,9
43246,0312421273,9
43246,0786867647,7
43246,0066214122,8
43246,0312282990,6
43246,0312243022,9
43246,0312990456,9
43246,0312976275,8
43246,1573229571,10
43246,0446679593,9
43246,0449006522,8
43246,0553582135,8
43246,0316777730,10
43246,0316601950,8
43246,0316780375,7
43246,0316776963,9
43246,0316284955,8
43246,0316666343,9
43246,0316781142,7
43246,0385503822,9
43246,034541389X,5
43246,051513287X,6
43246,0446607657,6
43246,0446605484,8
43246,0316182540,8
43246,0446609404,10
43246,0316666009,8
43246,0316693006,7
43246,0316693200,7
43246,0316969680,6
43246,0316602906,8
43246,0316693235,7
43246,034538475X,7
43246,0345378490,6
43246,0553582127,7
43246,0345370775,7
43246,0345384466,8
43246,0345436911,6
43246,0449003787,7
43246,0345438329,7
43246,0345444884,8
43246,0345313860,8
43246,0515130389,8
43246,0804114986,8
43246,080411868X,8
43246,034540288X,9
43246,0345380371,7
43246,0345446860,7
43246,0345337662,10
43246,0449221482,8
43246,0743227441,9
43246,0060934417,8
43246,0671027387,10
43246,0743457358,10
43246,0385335881,8
43246,0375727132,9
43246,0375703063,8
43246,0375703055,6
43246,0515128546,9
43246,0515128554,6
43246,0375705856,6
43246,0679735771,9
43246,0425172546,9
43246,0425147622,8
43246,042516098X,9
43246,0425158616,8
43246,0425169863,9
43246,0425175405,9
43246,0425182908,8
43246,0425180638,8
43246,0399150897,7
43246,0380718332,8
43246,0684867621,7
43246,0064407667,7
43246,068484267X,5
43246,067102423X,6
43246,0440226104,7
43246,006099486X,6
43246,0385336179,5
43246,0440234743,6
43246,0786881852,10
43246,0385497466,9
43246,0385511612,7
43246,0671004107,10
43246,0385510438,9
43246,038550120X,8
43246,0385504209,6
43246,068484477X,8
43246,0385486804,9
43246,0385472951,9
43246,0440236673,9
43246,0385512104,8
43246,0440214041,10
43246,0385493800,9
43246,0060502258,7
43246,0385492081,7
43246,038572179X,9
43246,0671014196,9
43246,0385479565,10
43246,0425167313,7
43246,0425154092,8
43246,0446364193,6
43246,0446670111,7
43246,0446606189,7
43246,0446672211,8
43246,0446520802,7
43246,0446610399,7
43246,0446611867,8
43246,0446531332,8
43246,0446611212,7
43246,0446606324,7
43246,0446394521,8
43246,0446608815,8
43246,0446612545,9
43246,044651862X,7
43246,0446611085,8
43246,0345387651,8
43246,0345391055,7
43246,0449221512,7
43246,0312422156,8
43246,0446532231,7
43246,0452260116,7
43246,0515132020,7
43246,0515131229,9
43246,0525947647,9
43246,0452283205,7
43246,0452282152,9
43246,0684872153,7
43246,0671027344,6
43246,0671041789,8
43246,038529929X,7
43246,0671038184,7
43246,0061009059,7
43246,0375702709,9
43246,0679731148,8
43246,0375725784,9
43246,140003065X,8
43246,0679745203,8
43246,0375707972,7
43246,0375703861,8
43246,0375726403,8
43246,0679751521,9
43246,037570504X,7
43246,0440414806,6
43246,074343627X,6
43246,0684865742,6
43246,0767905385,5
43246,0061097101,6
43246,0671042858,5
43246,0671024248,4
43246,0440211727,9
43246,0804106304,8
43246,044651652X,8
43246,0345378482,7
43246,080410526X,7
43246,0385420161,8
43246,080411109X,9
43246,006016848X,9
43246,0440221471,9
43246,0767900383,5
43246,0060928336,8
43246,0842329242,8
43246,0842329129,8
43246,1400034779,10
43246,1573227331,10
43246,067088300X,10
43246,1400032717,9
43246,0451526341,8
43246,0515126772,6
43246,0515133973,10
43842,0060915544,7
43842,0375412824,7
43842,0743211375,10
43842,0060502258,10
43842,0312305060,9
43842,0743227441,9
43842,0151008116,9
43842,0671027387,8
43842,0688177751,10
43842,0060958022,9
43842,0060938455,8
43842,0142001805,7
43842,014023313X,8
43842,0142004235,6
43842,0140177396,8
43842,0142001430,10
43842,0140298479,8
43842,0060987529,8
43842,0552998486,9
43842,014029628X,7
43842,0140293248,8
43842,0312282990,7
43842,0743211383,6
43842,038550120X,8
43842,0385505833,5
43842,0743225406,7
43842,0142000205,6
43842,0670892963,6
43842,0670880728,7
43842,0330332775,5
43842,014028009X,8
43842,0312971346,10
43842,0312983867,7
43842,0312966970,9
43842,0312980159,10
43842,0312966091,8
43842,031298328X,10
43842,0312983271,10
43842,0312306326,7
43842,0312976275,8
43842,0312990456,9
43842,0312995423,8
43842,0312291639,7
43842,1573229571,7
43842,0446679593,9
43842,0449006522,7
43842,0553582135,7
43842,0316777730,9
43842,0316601950,10
43842,0316780375,8
43842,0316776963,10
43842,0316284955,7
43842,0316666343,7
43842,0316781266,8
43842,0060175400,6
43842,0684848783,5
43842,006099486X,7
43842,0440234743,5
43842,0440224624,5
43842,0440226430,6
43842,0316569321,7
43842,0316789089,5
43842,0316666009,6
43842,0446310786,7
43842,0345351525,8
43842,0345337662,10
43842,0345353145,10
43842,0345378482,10
43842,0345413903,10
43842,034540288X,7
43842,0345380371,10
43842,080411868X,9
43842,0345444884,7
43842,034536676X,8
43842,0345387651,9
43842,0679735771,8
43842,0375702709,7
43842,0679731148,7
43842,0679745203,6
43842,0375725784,8
43842,0375703861,6
43842,037570504X,8
43842,067976402X,8
43842,0679751521,8
43842,140003065X,8
43842,0375707972,7
43842,0375703063,8
43842,0446608955,7
43842,0375703055,8
43842,0515128546,7
43842,0515128554,8
43842,0375705856,7
43842,0060930535,7
43842,038533334X,8
43842,0671041789,8
43842,0609804138,9
43842,0440224675,8
43842,0671038184,8
43842,0440214041,8
43842,0440236673,7
43842,0440241073,7
43842,0385511612,6
43842,0385510438,7
43842,0385508042,8
43842,0385490992,7
43842,0385493800,8
43842,0385472951,5
43842,0385424728,6
43842,0440235162,9
43842,0440220602,9
43842,044023722X,7
43842,0440224764,9
43842,0440223202,10
43842,0440213525,7
43842,0440236703,8
43842,0440235596,10
43842,0446611212,7
43842,0446610038,7
43842,0446606324,5
43842,0446605484,6
43842,0446610399,6
43842,0446531332,6
43842,0446607657,7
43842,0446520802,6
43842,0446605239,8
43842,0446612545,6
43842,034541389X,8
43842,0446606189,7
43842,051513287X,6
43842,0451172817,10
43842,0451524934,8
43842,0451183665,7
43842,0451169530,8
43842,0451191145,7
43842,0451184963,7
43842,0451203771,9
43842,0451203895,9
43842,0451166892,8
43842,0451156609,8
43842,0451176464,8
43842,1592400876,9
43842,0515136530,9
43842,0515132020,8
43842,0515131229,7
43842,0515130389,8
43842,0515132187,9
43842,0515135062,10
43842,0515126772,9
43842,0553579754,8
43842,0553271636,8
43842,0553280368,10
43842,0553579606,8
43842,0553375407,9
43842,055356451X,8
43842,0553296981,8
43842,0553279556,8
43842,0553284789,8
43842,0553280341,8
43842,0553277472,8
43842,0064407667,9
43842,0440226104,8
43842,0684867621,8
43842,0684865742,10
43842,0684874350,8
43842,068484267X,7
43842,0070212570,9
43842,0671693816,7
43842,0449212602,8
43842,080411109X,7
43842,080410753X,7
43842,0446359866,10
43842,0553574574,9
43842,1573225517,8
43842,0060173289,9
43842,0440222656,7
43842,0440221595,7
43842,0060976845,8
43842,0671001795,8
43842,044022165X,8
43842,0842329218,8
43842,0842329242,8
46398,037570504X,9
46398,0060987529,10
46398,0060987103,7
46398,0385490992,9
46398,0670880728,8
46398,0446672211,9
46398,0446606189,9
46398,0060392452,9
46398,0671021001,10
46398,0060987561,8
46398,038533334X,8
46398,0689817851,6
46398,0684848783,6
46398,0060938455,8
46398,067102423X,8
46398,0060934417,6
46398,0684867621,9
46398,0060977493,7
46398,0440234743,7
46398,0060930535,6
46398,0345391802,7
46398,014029628X,7
46398,0345378490,7
46398,0142001805,7
46398,0142004235,6
46398,0140293248,9
46398,014100018X,7
46398,014028009X,9
46398,0140298479,7
46398,0140067477,7
46398,0441569595,7
46398,0345444884,8
46398,0142001430,7
46398,0345439104,10
46398,0345435168,7
46398,0141000198,7
46398,0140177396,9
46398,0446610399,8
46398,0446612545,9
46398,0156628708,8
46398,0446532231,8
46398,0061015725,9
46398,0345465083,10
46398,0515132020,9
46398,0452284449,8
46398,0515131229,10
46398,0151008116,9
46398,0767905385,8
46398,0684865742,8
46398,0060199652,8
46398,0061097101,7
46398,0385497466,8
46398,0375705856,8
46398,0671042858,8
46398,0743203631,8
46398,0312422156,7
46398,0312282990,8
46398,0312305060,7
46398,0060502258,5
46398,0375412824,4
46398,0066214122,6
46398,0385335830,5
46398,0374129983,5
46398,0375726403,6
46398,034541389X,6
46398,0312195516,5
46398,031242227X,5
46398,0316693200,7
46398,0316781142,9
46398,0316969443,9
46398,0316602906,9
46398,0316969680,9
46398,0316777722,8
46398,0316693006,7
46398,0316693235,7
46398,0316789089,9
46398,0316182540,9
46398,0316769487,9
46398,0671027387,8
46398,0316096199,8
46398,0452260116,10
46398,0553268880,10
46398,0553280368,9
46398,0553279912,9
46398,0345339711,10
46398,0345339703,9
46398,0345339738,10
46398,0345413350,8
46398,0345339681,6
46398,0345348036,9
46398,0345342968,10
46398,0345351525,9
46398,0345337662,7
46398,0345353145,9
46398,0345378482,9
46398,0345413903,9
46398,034540288X,10
46398,0345380371,10
46398,080411868X,10
46398,034536676X,9
46398,0345387651,7
46398,0679444815,9
46398,0345424719,7
46398,0345443284,8
46398,0345402871,8
46398,0345391055,8
46398,0375725784,9
46398,0679751521,9
46398,0446604801,7
46398,0385472951,6
46398,1573225789,5
46398,0375702709,9
46398,0375703055,6
46398,1400032717,8
46398,0385492081,7
46398,038549081X,7
46398,006101351X,10
46398,0671011367,10
46398,0375727132,10
46398,0380789019,10
46398,0679746048,9
46398,0375700757,9
46398,0679735771,8
46398,0375703861,5
46398,0679731148,9
46398,067976402X,9
46398,140003065X,6
46398,0743467523,8
46398,0385512104,8
46398,0440241537,8
46398,0060921145,7
46398,038572179X,8
46398,0385511612,8
46398,0061009059,9
46398,0062502182,8
46398,0385721420,8
46398,0553375407,7
46398,055356451X,7
46398,0385722206,8
46398,0385479565,8
46398,0671004107,10
46398,0385510438,8
46398,0385505833,10
46398,038550120X,9
46398,0385504209,9
46398,068484477X,8
46398,0440221471,9
46398,0449221512,8
46398,0449221482,9
46398,0425182908,9
46398,0399150897,7
46398,0449003795,8
46398,0425192725,6
46398,0060959037,9
46398,059035342X,8
46398,0439139600,8
46398,0439139597,9
46398,0439064864,9
46398,043935806X,8
46398,0590353403,10
46398,0439136350,10
46398,0439064872,9
46398,0439136369,9
46398,0553574574,8
46398,0446520802,8
46398,080411109X,8
46398,1573225517,8
46398,014025448X,10
46398,0380789035,8
46398,0380977788,6
46398,044651652X,10
46398,0446364193,9
46398,0446601241,9
46398,0446679593,8
46398,0446670111,8
46398,0446611085,9
46398,0446670251,9
46398,0446606812,8
46398,0446611867,8
46398,0446531332,8
46398,0446608955,8
46398,0451203895,9
46398,0451163966,8
46398,0451169530,10
46398,0451172817,10
46398,0451156609,10
46398,0451176464,9
46398,0451184963,8
46398,0451177096,10
46398,0451167317,9
46398,0451524934,9
46398,0451166892,7
46398,0449003787,8
46398,0452269571,8
46398,0553582127,6
46398,0446610100,8
46398,0767905180,7
46398,0452283205,7
46398,0449219364,7
46398,0553275976,8
46398,0449219461,9
46398,0553296981,10
46398,0553579606,7
46398,0553250426,8
46398,0553250531,9
46398,0553260111,8
46398,0553579754,7
46398,0553273914,7
46398,0671041789,8
46398,0671024248,7
46398,0743206045,8
46398,0671793489,8
46398,0671004530,8
46398,0671867113,9
46398,0671004573,7
46398,0671758896,9
46398,0743211383,9
46398,0064407667,7
46398,0440226104,10
46398,0684874350,9
46398,0684872153,10
46398,0060928336,7
46398,0786885688,6
46398,0380012863,6
46398,0786868716,9
46398,0380002930,7
46398,0385503822,9
46398,0553280414,10
46398,0440214041,10
46398,0440236673,8
46398,080213825X,10
46398,0425143325,5
46398,0425182878,3
46398,0515133973,3
46398,1592400876,4
46398,0515126772,2
46398,0515135062,3
46398,0451526341,5
46398,1558744630,8
46398,1558744150,8
46398,155874262X,9
46398,0767900383,8
46398,0425158616,8
46398,0425162443,9
52584,0440236673,6
52584,0679746048,6
52584,0385510438,9
52584,0440214041,8
52584,0440234743,5
52584,0440213525,8
52584,0345387651,7
52584,0385424728,5
52584,0679429220,7
52584,034536676X,7
52584,044651862X,6
52584,0142001430,7
52584,0060987529,8
52584,0142004235,7
52584,0142001805,7
52584,0670892963,7
52584,0515128554,6
52584,0446608955,6
52584,014023313X,5
52584,014100018X,8
52584,014029628X,6
52584,067088300X,7
52584,0316781142,7
52584,0345370775,8
52584,0767902521,6
52584,0060987561,8
52584,0316777730,8
52584,0316284955,9
52584,0316776963,8
52584,0316096199,7
52584,0316789089,9
52584,0316781266,9
52584,0316780375,8
52584,0316969443,9
52584,0316693235,10
52584,0316182540,7
52584,0316769487,8
52584,0671027387,8
52584,0316969680,10
52584,0316693006,9
52584,0316693200,8
52584,0345313860,10
52584,0515130389,10
52584,0804114986,10
52584,0345378490,10
52584,034538475X,9
52584,080411868X,8
52584,0345436911,9
52584,0345439104,9
52584,0345435168,9
52584,0449003787,10
52584,0345438329,8
52584,0743227441,9
52584,0066214122,10
52584,0385722206,9
52584,0060934417,9
52584,0743457358,8
52584,0743211375,9
52584,0385335881,9
52584,0385335830,8
52584,0671028375,10
52584,0375727132,9
52584,0375703055,9
52584,0312243022,9
52584,0375700757,8
52584,0070212570,10
52584,0060096195,10
52584,0380718340,9
52584,0380718332,8
52584,0061015725,8
52584,0380789019,8
52584,0380012863,8
52584,0380002930,8
52584,006099486X,7
52584,0060958022,9
52584,0689817851,8
52584,0060930535,8
52584,0671011367,8
52584,0375706771,7
52584,0380813815,6
52584,0380730138,8
52584,0060977493,9
52584,0060929871,7
52584,0385721420,8
52584,006101351X,9
52584,0385486804,8
52584,0061097314,7
52584,0671021001,10
52584,038572179X,10
52584,038542017X,9
52584,038549081X,9
52584,0440235162,7
52584,0440220602,7
52584,044023722X,6
52584,0440224624,7
52584,0440224764,6
52584,0440223202,7
52584,0440226430,6
52584,0440236703,6
52584,0440235596,6
52584,0440206154,7
52584,0446611212,7
52584,0446610038,6
52584,0446606324,8
52584,0446605484,7
52584,0446610399,5
52584,0446531332,5
52584,0446607657,6
52584,0446520802,6
52584,0446611867,6
52584,0446605239,7
52584,0446601241,7
52584,0446604801,8
52584,0446610100,8
52584,0670880728,8
52584,0446532231,8
52584,0446612545,9
52584,0060391626,9
52584,0446606189,8
52584,0743211383,9
52584,0671024248,7
52584,0684867621,8
52584,0671041789,8
52584,0451177096,8
52584,0451167317,8
52584,0451172817,9
52584,0451156609,8
52584,0451176464,7
52584,0451169530,8
52584,0553572997,9
52584,0553582127,9
52584,0553273914,8
52584,0553275976,9
52584,0553574574,9
52584,0553280414,8
52584,0553260111,9
52584,0553582747,10
52584,0553582135,8
52584,0553268880,9
52584,055321313X,9
52584,0671027344,6
52584,038533334X,8
52584,0064407667,7
52584,068484267X,7
52584,0440226104,7
52584,038529929X,7
52584,0671038184,7
52584,0767905385,8
52584,0061097101,5
52584,0375705856,9
52584,0385497466,7
52584,0440414806,9
52584,0684848783,8
52584,0684874350,7
52584,0671042858,6
52584,0060976845,8
52584,0060921145,7
52584,0553579606,6
52584,0060915544,7
52584,0060932759,6
52584,0671014196,10
52584,0312306326,8
52584,0312265859,8
52584,0312278586,8
52584,0671003755,10
52584,0312980159,8
52584,0743418204,8
52584,0345391055,9
52584,0449221512,8
52584,0060922532,9
52584,0671510053,10
52584,0452264464,8
52584,0440211727,10
52584,044651652X,9
52584,0345378482,8
52584,0446394521,9
52584,0449907481,8
52584,080410526X,8
52584,0385420161,8
52584,0345380371,7
52584,034540288X,8
52584,0441003257,10
52584,1573225517,9
52584,014025448X,8
52584,0060987103,9
53174,0375700757,9
53174,0553579754,10
53174,0060977493,10
53174,0060929871,9
53174,038079487X,8
53174,0380789019,8
53174,0312282990,7
53174,037570504X,9
53174,0316780375,9
53174,0312421273,7
53174,031242227X,8
53174,0312966091,8
53174,0312291639,8
53174,0312983271,9
53174,0312980140,8
53174,0312278586,10
53174,0312265859,8
53174,0312306326,10
53174,0312265867,7
53174,038529929X,8
53174,0312995423,9
53174,0312980159,9
53174,0345370775,7
53174,0767902521,7
53174,0060987561,7
53174,0316777730,8
53174,0316284955,7
53174,0316776963,8
53174,0316096199,7
53174,0316789089,8
53174,0316781266,9
53174,0671027387,8
53174,0316666009,8
53174,0446610038,8
53174,0446611212,10
53174,0446679593,8
53174,0316666343,8
53174,0316602906,9
53174,0316969443,7
53174,0316693235,7
53174,0316969680,10
53174,0316693006,10
53174,0316777722,10
53174,0316769487,6
53174,0671027360,9
53174,0316182540,9
53174,0345439104,10
53174,034541389X,8
53174,0345424719,8
53174,0449907481,8
53174,0449003795,8
53174,0345369947,9
53174,0345380371,10
53174,0804114986,9
53174,0345444884,7
53174,0345446860,9
53174,0345384466,9
53174,0553273914,9
53174,0553280341,9
53174,0345342968,10
53174,0345348036,9
53174,0345413350,9
53174,0345339703,10
53174,0345339738,7
53174,0345339681,9
53174,0452260116,10
53174,0553280368,9
53174,0553279912,10
53174,0670892963,6
53174,080411868X,8
53174,0140293248,8
53174,0446608955,7
53174,034540288X,8
53174,0515128546,6
53174,0345443284,8
53174,0345378482,7
53174,0345353145,9
53174,0679735771,6
53174,0375702709,6
53174,0375703861,8
53174,0679731148,7
53174,0679745203,5
53174,067976402X,7
53174,140003065X,8
53174,0375725784,7
53174,0375726403,8
53174,0679751521,8
53174,0385497466,8
53174,0312422156,8
53174,038572179X,9
53174,0385508042,8
53174,0385512104,10
53174,0385511612,10
53174,038550926X,9
53174,0440235162,9
53174,0440220602,7
53174,044023722X,9
53174,0440224624,7
53174,0440224764,10
53174,0440223202,10
53174,0440213525,9
53174,0440226430,10
53174,0440236703,10
53174,0440235596,9
53174,0440224675,8
53174,0440226104,8
53174,0440221471,7
53174,0440222656,10
53174,0440221595,9
53174,0440211263,9
53174,044022165X,9
53174,0440241537,8
53174,0440234743,9
53174,044021145X,9
53174,0440211727,10
53174,0440225701,6
53174,0440214041,7
53174,0684872153,10
53174,0060976845,10
53174,0060173289,9
53174,068484267X,10
53174,0671001795,10
53174,0684848783,9
53174,0684865742,9
53174,0441790348,9
53174,0684874350,9
53174,0446605484,9
53174,0446608815,8
53174,0446609404,6
53174,0446612790,8
53174,0446601241,8
53174,0446604801,6
53174,0446606189,9
53174,0446612545,8
53174,0446670111,7
53174,0670880728,9
53174,0446606812,6
53174,0446672211,7
53174,0446520802,7
53174,0446610399,9
53174,0446611867,8
53174,0446531332,7
53174,0446532231,9
53174,074343627X,8
53174,0684867621,8
53174,0671024248,10
53174,0743436210,9
53174,0451526341,10
53174,0451184963,7
53174,0451169530,9
53174,0451167317,6
53174,0451156609,8
53174,0451176464,8
53174,0451177096,9
53174,0553250531,7
53174,0553275976,9
53174,0553280414,8
53174,0553272535,8
53174,0553582747,6
53174,0553574574,9
53174,0553582127,9
53174,0553277472,8
53174,0553250426,6
53174,0553572997,9
53174,0679429220,9
53174,0385474016,7
53174,0375727132,7
53174,0452264464,8
53174,0375706771,6
53174,0679734775,8
53174,0671510053,8
53174,1400032717,8
53174,0375705856,9
53174,0060922532,7
53174,044651652X,9
53174,0812550706,8
53174,0156628708,9
53174,0060916508,8
53174,0345361792,8
53174,0451524934,8
53174,0553284789,8
53174,0743203631,8
53174,0385265700,9
53174,0671727796,8
53220,0385504209,7
53220,0316666009,8
53220,0446611085,7
53220,0316969443,7
53220,0316693006,9
53220,0316693235,8
53220,0316693200,7
53220,0316969680,8
53220,0449003787,9
53220,1573229326,8
53220,1573229571,10
53220,0553582135,8
53220,0446679593,10
53220,0449003795,8
53220,0345446860,9
53220,0449005615,9
53220,0804114986,8
53220,0449006522,10
53220,0345413903,8
53220,0425172546,7
53220,0425147622,9
53220,0425163407,7
53220,042516098X,8
53220,0425158616,9
53220,0425169863,9
53220,0425175405,9
53220,0425180638,8
53220,0399150897,8
53220,0380718332,7
53220,0743211383,7
53220,074343627X,8
53220,0385335482,8
53220,0440211727,8
53220,0440225701,7
53220,0440221471,5
53220,044022165X,8
53220,0385497466,9
53220,0385505833,10
53220,0440234743,7
53220,038550926X,7
53220,0385512104,7
53220,0385503822,6
53220,0385472951,8
53220,0385424728,7
53220,0385490992,6
53220,0385493800,6
53220,0385510438,8
53220,0385508042,9
